event_id,user_id,event_timestamp,event_name,experiment_group,device,traffic_source,session_id
E00026232,U014258,2026-07-10 05:43:47.265748458,checkout_view,control,tablet,paid_search,S_U014258_1783662227
E00030612,U016609,2026-07-04 05:58:39.095065420,checkout_view,control,desktop,organic,S_U016609_1783144719
E00030702,U016663,2026-07-08 20:21:23.824023580,checkout_view,control,desktop,paid_search,S_U016663_1783542083
E00031003,U016831,2026-07-03 10:34:25.433153544,checkout_view,treatment,mobile,email,S_U016831_1783074865
E00014628,U007898,2026-07-06 13:47:30.299442424,purchase,control,mobile,direct,S_U007898_1783344863
E00016320,U008811,2026-07-03 04:42:12.240495934,checkout_view,control,tablet,organic,S_U008811_1783053732
E00020719,U011236,2026-07-14 04:36:07.594365134,checkout_view,treatment,mobile,organic,S_U011236_1784003767
E00031361,U017036,2026-07-13 19:59:53.112090532,checkout_view,control,desktop,paid_search,S_U017036_1783972793
E00036101,U019628,2026-07-05 01:00:38.061334660,payment_attempt,treatment,desktop,organic,S_U019628_1783212578
E00002049,U001098,2026-07-05 07:15:41.525319987,payment_attempt,treatment,mobile,email,S_U001098_1783234781
E00009792,U005259,2026-07-12 12:15:35.775778706,checkout_view,treatment,mobile,organic,S_U005259_1783858535
E00001690,U000906,2026-07-07 05:47:43.979343344,checkout_view,treatment,mobile,paid_search,S_U000906_1783403263
E00020214,U010951,2026-07-02 02:08:22.274067412,checkout_view,control,desktop,paid_search,S_U010951_1782958102
E00009723,U005227,2026-07-12 19:23:12.836565802,payment_attempt,control,desktop,organic,S_U005227_1783883052
E00011000,U005907,2026-07-03 13:57:43.037951560,checkout_view,treatment,desktop,social,S_U005907_1783087063
E00006676,U003570,2026-07-06 16:58:15.090699428,checkout_view,control,tablet,paid_search,S_U003570_1783357095
E00003218,U001735,2026-07-09 07:02:57.990871904,payment_attempt,control,desktop,direct,S_U001735_1783579857
E00024645,U013372,2026-07-07 15:53:04.575086154,payment_attempt,control,mobile,paid_search,S_U013372_1783438564
E00008644,U004636,2026-07-09 04:56:55.872283140,checkout_view,control,desktop,organic,S_U004636_1783573015
E00003765,U002020,2026-07-04 11:14:20.330891280,purchase,control,desktop,social,S_U002020_1783163159
E00021066,U011417,2026-07-02 11:01:14.683266954,checkout_view,treatment,mobile,direct,S_U011417_1782990074
E00026218,U014252,2026-07-08 23:30:33.851605318,checkout_view,control,desktop,paid_search,S_U014252_1783553433
E00021529,U011673,2026-07-09 22:56:29.988445876,checkout_view,control,desktop,direct,S_U011673_1783637789
E00036085,U019620,2026-07-06 02:12:00.400418980,payment_attempt,treatment,mobile,direct,S_U019620_1783302720
E00030743,U016683,2026-07-13 19:27:59.340562590,checkout_view,control,mobile,direct,S_U016683_1783970879
E00031624,U017189,2026-07-01 04:03:33.412374268,checkout_view,control,mobile,paid_search,S_U017189_1782878613
E00014068,U007597,2026-07-03 04:11:36.511933546,payment_attempt,control,mobile,direct,S_U007597_1783050516
E00006442,U003447,2026-07-04 02:25:10.017483586,purchase,treatment,desktop,organic,S_U003447_1783131543
E00004331,U002335,2026-07-10 03:17:10.390216578,checkout_view,control,mobile,direct,S_U002335_1783653430
E00011657,U006279,2026-07-10 19:09:38.410587458,checkout_view,treatment,mobile,email,S_U006279_1783710578
E00007285,U003895,2026-07-08 07:58:24.918320167,checkout_view,treatment,tablet,social,S_U003895_1783497504
E00016751,U009050,2026-07-05 15:34:08.141450300,payment_attempt,control,mobile,social,S_U009050_1783265048
E00013946,U007532,2026-07-13 04:52:28.761628352,payment_attempt,treatment,desktop,direct,S_U007532_1783917508
E00028799,U015634,2026-07-12 09:39:19.134808184,purchase,treatment,desktop,paid_search,S_U015634_1783848444
E00035250,U019147,2026-07-03 02:37:35.841868916,payment_attempt,control,desktop,organic,S_U019147_1783045955
E00005557,U002981,2026-07-11 06:33:46.675041176,checkout_view,treatment,mobile,organic,S_U002981_1783751626
E00021262,U011530,2026-07-09 15:33:35.041788060,purchase,treatment,tablet,organic,S_U011530_1783609702
E00019463,U010521,2026-07-08 06:39:26.715880956,checkout_view,control,mobile,social,S_U010521_1783492766
E00017031,U009201,2026-07-09 01:55:39.874723392,checkout_view,treatment,desktop,paid_search,S_U009201_1783562139
E00015774,U008514,2026-07-12 20:35:39.630138916,purchase,treatment,mobile,organic,S_U008514_1783887142
E00019871,U010747,2026-07-06 23:54:54.523308236,purchase,treatment,desktop,direct,S_U010747_1783380785
E00010317,U005535,2026-07-13 23:50:20.990645750,payment_attempt,control,mobile,organic,S_U005535_1783986320
E00016772,U009061,2026-07-14 18:32:55.689390224,checkout_view,treatment,desktop,social,S_U009061_1784053975
E00005839,U003128,2026-07-07 22:53:39.392025892,payment_attempt,control,mobile,organic,S_U003128_1783463439
E00008259,U004410,2026-07-09 06:52:52.332010244,checkout_view,control,desktop,organic,S_U004410_1783579972
E00013512,U007304,2026-07-14 23:59:59.000000000,checkout_view,treatment,mobile,paid_search,S_U007304_1784073599
E00002523,U001353,2026-07-07 02:04:55.536820294,payment_attempt,treatment,desktop,paid_search,S_U001353_1783389415
E00023546,U012768,2026-07-06 15:13:13.540898624,payment_failure,control,mobile,email,S_U012768_1783350660
E00021380,U011595,2026-07-14 02:17:18.962288898,checkout_view,control,mobile,paid_search,S_U011595_1783995438
E00033610,U018257,2026-07-11 15:57:58.013587308,payment_failure,treatment,mobile,paid_search,S_U018257_1783785055
E00018866,U010189,2026-07-09 11:47:53.886366522,checkout_view,treatment,mobile,email,S_U010189_1783597673
E00005171,U002768,2026-07-13 07:41:01.584963958,checkout_view,treatment,mobile,paid_search,S_U002768_1783928461
E00029687,U016103,2026-07-14 19:22:47.915769254,payment_failure,control,desktop,paid_search,S_U016103_1784056682
E00021061,U011415,2026-07-02 17:48:43.642091418,checkout_error,treatment,mobile,organic,S_U011415_1783014514
E00036594,U019903,2026-07-06 09:38:11.441521024,checkout_view,treatment,mobile,social,S_U019903_1783330691
E00023985,U013025,2026-07-10 09:02:07.009374644,checkout_view,treatment,desktop,email,S_U013025_1783674127
E00012150,U006559,2026-07-07 18:43:12.924062496,checkout_view,control,desktop,social,S_U006559_1783449792
E00007840,U004195,2026-07-13 13:18:27.669960206,checkout_view,control,mobile,organic,S_U004195_1783948707
E00003885,U002089,2026-07-14 08:37:37.405242558,checkout_view,control,mobile,organic,S_U002089_1784018257
E00023109,U012529,2026-07-04 11:37:57.459373292,checkout_view,treatment,mobile,organic,S_U012529_1783165077
E00020541,U011140,2026-07-05 21:10:17.143568998,payment_attempt,control,desktop,paid_search,S_U011140_1783284857
E00032254,U017526,2026-07-05 15:57:43.399390798,payment_attempt,control,mobile,email,S_U017526_1783266883
E00012533,U006758,2026-07-08 14:46:53.366629752,purchase,treatment,mobile,social,S_U006758_1783521352
E00005937,U003177,2026-07-03 13:07:56.234294979,checkout_error,control,desktop,paid_search,S_U003177_1783083900
E00006889,U003684,2026-07-04 22:51:30.947244484,checkout_view,control,desktop,social,S_U003684_1783205490
E00001776,U000953,2026-07-02 16:01:24.771765638,checkout_view,treatment,mobile,organic,S_U000953_1783008084
E00034327,U018648,2026-07-12 15:58:41.573289700,checkout_view,control,mobile,paid_search,S_U018648_1783871921
E00027558,U014961,2026-07-13 11:32:00.211570257,checkout_view,treatment,mobile,email,S_U014961_1783942320
E00008279,U004424,2026-07-04 00:38:52.108658168,checkout_view,control,mobile,direct,S_U004424_1783125532
E00006186,U003307,2026-07-02 16:05:37.380550252,payment_attempt,control,desktop,organic,S_U003307_1783007797
E00022463,U012171,2026-07-02 01:47:59.223142168,checkout_view,treatment,tablet,organic,S_U012171_1782956879
E00004744,U002545,2026-07-03 01:13:01.104565574,checkout_view,control,mobile,paid_search,S_U002545_1783041181
E00016928,U009141,2026-07-10 09:55:59.306068620,purchase,control,desktop,direct,S_U009141_1783675603
E00011134,U005978,2026-07-14 01:05:57.861282204,checkout_view,control,mobile,organic,S_U005978_1783991157
E00012331,U006657,2026-07-05 18:04:10.192625154,payment_attempt,treatment,desktop,paid_search,S_U006657_1783273930
E00012637,U006822,2026-07-07 01:10:29.957436464,payment_attempt,control,desktop,organic,S_U006822_1783386509
E00027156,U014748,2026-07-08 07:07:02.578985992,payment_attempt,treatment,mobile,paid_search,S_U014748_1783493522
E00000373,U000192,2026-07-12 03:04:12.657218398,checkout_view,control,desktop,email,S_U000192_1783825452
E00016916,U009134,2026-07-03 09:58:28.342223830,checkout_view,treatment,mobile,email,S_U009134_1783072708
E00034547,U018763,2026-07-03 20:14:46.871445440,payment_attempt,control,mobile,social,S_U018763_1783109446
E00019013,U010274,2026-07-06 11:44:50.854740238,purchase,treatment,mobile,email,S_U010274_1783336569
E00011875,U006394,2026-07-06 12:19:13.232480362,checkout_view,treatment,mobile,organic,S_U006394_1783340353
E00012354,U006670,2026-07-02 15:09:42.350752576,checkout_view,treatment,mobile,organic,S_U006670_1783004982
E00004874,U002608,2026-07-09 20:27:13.599406426,checkout_view,treatment,mobile,paid_search,S_U002608_1783628833
E00012812,U006921,2026-07-01 02:11:16.315367842,checkout_view,control,mobile,paid_search,S_U006921_1782871876
E00034310,U018641,2026-07-07 08:03:06.929877026,checkout_view,treatment,tablet,email,S_U018641_1783411386
E00016464,U008892,2026-07-09 08:37:10.686609554,checkout_view,control,desktop,paid_search,S_U008892_1783586230
E00019692,U010649,2026-07-11 16:27:41.544962610,checkout_view,treatment,desktop,direct,S_U010649_1783787261
E00025312,U013750,2026-07-04 13:12:44.813429442,purchase,treatment,desktop,email,S_U013750_1783170443
E00010059,U005389,2026-07-06 23:00:26.577162266,checkout_view,control,desktop,email,S_U005389_1783378826
E00031700,U017227,2026-07-13 20:50:05.446150026,checkout_view,treatment,desktop,direct,S_U017227_1783975805
E00024159,U013114,2026-07-04 22:44:47.918345934,payment_attempt,treatment,mobile,organic,S_U013114_1783204487
E00018778,U010143,2026-07-11 05:10:16.680950409,payment_attempt,control,mobile,organic,S_U010143_1783745296
E00021647,U011742,2026-07-08 13:59:18.538334686,purchase,control,desktop,direct,S_U011742_1783518772
E00020534,U011136,2026-07-14 07:38:28.781257020,purchase,control,mobile,email,S_U011136_1784014254
E00003788,U002035,2026-07-14 18:19:04.872925598,purchase,treatment,tablet,organic,S_U002035_1784051616
E00019070,U010306,2026-07-07 13:56:10.703814722,checkout_view,control,desktop,paid_search,S_U010306_1783432570
E00002477,U001330,2026-07-03 01:02:06.929939768,purchase,treatment,mobile,email,S_U001330_1783038605
E00014779,U007984,2026-07-05 18:12:46.735254106,checkout_view,control,mobile,email,S_U007984_1783275166
E00014738,U007962,2026-07-12 20:59:10.324666080,checkout_view,treatment,mobile,direct,S_U007962_1783889950
E00027925,U015154,2026-07-08 01:11:47.202620172,payment_failure,control,tablet,paid_search,S_U015154_1783471648
E00020936,U011357,2026-07-05 19:39:33.352995044,checkout_view,control,desktop,organic,S_U011357_1783280373
E00006639,U003549,2026-07-06 21:26:44.912839728,payment_attempt,control,desktop,direct,S_U003549_1783372784
E00010873,U005825,2026-07-06 09:01:38.394624418,checkout_view,treatment,mobile,email,S_U005825_1783328498
E00014173,U007649,2026-07-11 05:57:47.218100574,checkout_view,treatment,mobile,paid_search,S_U007649_1783749467
E00028137,U015275,2026-07-10 13:48:55.053536556,payment_attempt,treatment,mobile,organic,S_U015275_1783690855
E00002283,U001227,2026-07-03 01:43:20.375077432,checkout_view,control,mobile,direct,S_U001227_1783043000
E00034804,U018907,2026-07-08 20:46:23.317610536,purchase,treatment,desktop,organic,S_U018907_1783543535
E00013723,U007411,2026-07-04 11:30:45.153084226,checkout_view,treatment,tablet,organic,S_U007411_1783164645
E00012721,U006871,2026-07-12 16:14:43.487035230,checkout_view,control,mobile,paid_search,S_U006871_1783872883
E00025398,U013799,2026-07-11 09:17:16.389083464,checkout_view,treatment,desktop,organic,S_U013799_1783761436
E00012994,U007022,2026-07-11 08:47:30.610917792,checkout_view,control,desktop,direct,S_U007022_1783759650
E00007452,U003985,2026-07-01 12:00:08.872289212,checkout_view,control,mobile,paid_search,S_U003985_1782907208
E00004967,U002658,2026-07-02 23:55:59.645860282,checkout_view,control,mobile,organic,S_U002658_1783036559
E00031629,U017191,2026-07-09 00:09:30.370031900,checkout_view,control,tablet,paid_search,S_U017191_1783555770
E00015944,U008605,2026-07-06 20:19:14.994860818,payment_attempt,control,desktop,email,S_U008605_1783368494
E00029967,U016256,2026-07-12 00:01:10.780686916,purchase,treatment,mobile,paid_search,S_U016256_1783814175
E00018117,U009789,2026-07-11 06:35:32.522339426,checkout_view,treatment,mobile,paid_search,S_U009789_1783751732
E00002529,U001356,2026-07-06 17:30:09.898244800,checkout_view,control,desktop,direct,S_U001356_1783359009
E00013442,U007267,2026-07-08 23:21:21.004004262,checkout_view,treatment,tablet,direct,S_U007267_1783552881
INVALID_PRE_0018,U012375,2026-07-08 13:45:10.000000000,checkout_view,control,tablet,email,INVALID_S_0018
E00033058,U017964,2026-07-12 20:59:03.309854976,purchase,control,mobile,organic,S_U017964_1783888631
E00026931,U014631,2026-07-04 17:45:22.367710162,payment_attempt,treatment,mobile,social,S_U014631_1783186522
E00017328,U009360,2026-07-07 15:02:17.029879206,checkout_view,treatment,mobile,organic,S_U009360_1783436537
E00020804,U011288,2026-07-05 23:09:52.539805444,checkout_view,control,mobile,paid_search,S_U011288_1783292992
E00025813,U014033,2026-07-09 05:08:46.137604040,payment_attempt,control,mobile,organic,S_U014033_1783573006
E00035423,U019245,2026-07-03 08:37:46.090345360,checkout_view,control,mobile,organic,S_U019245_1783067866
E00022769,U012346,2026-07-09 11:52:01.336927310,checkout_view,control,mobile,organic,S_U012346_1783597921
E00016907,U009128,2026-07-03 14:19:27.056223744,payment_attempt,control,mobile,email,S_U009128_1783087767
E00014276,U007709,2026-07-05 21:40:42.841055918,payment_attempt,control,tablet,direct,S_U007709_1783286322
E00020820,U011296,2026-07-08 12:38:13.623078560,checkout_view,treatment,mobile,organic,S_U011296_1783514293
E00018596,U010041,2026-07-12 04:42:55.709392145,checkout_view,control,desktop,direct,S_U010041_1783831375
E00015961,U008614,2026-07-04 23:26:57.326589600,payment_attempt,treatment,mobile,paid_search,S_U008614_1783207017
E00029972,U016259,2026-07-03 16:59:51.438001236,payment_attempt,control,mobile,organic,S_U016259_1783097751
E00031902,U017339,2026-07-04 07:23:37.352185098,payment_attempt,treatment,desktop,organic,S_U017339_1783149697
E00007070,U003780,2026-07-03 01:16:53.378477584,purchase,control,desktop,direct,S_U003780_1783041082
E00008041,U004296,2026-07-02 15:22:35.570346664,payment_attempt,treatment,mobile,paid_search,S_U004296_1783004915
E00012821,U006924,2026-07-01 15:12:56.689373112,payment_attempt,treatment,mobile,organic,S_U006924_1782917516
E00010555,U005664,2026-07-06 09:23:24.651485178,payment_attempt,control,mobile,email,S_U005664_1783328784
E00023170,U012560,2026-07-07 22:51:07.627199308,checkout_view,treatment,mobile,email,S_U012560_1783464667
E00033810,U018373,2026-07-11 22:53:57.193506764,payment_attempt,control,mobile,paid_search,S_U018373_1783809897
E00004850,U002594,2026-07-01 03:28:19.061131778,checkout_view,control,desktop,direct,S_U002594_1782876499
E00029459,U015982,2026-07-12 15:22:47.072339894,purchase,control,mobile,organic,S_U015982_1783868214
E00010430,U005595,2026-07-07 06:21:16.367751040,purchase,treatment,desktop,direct,S_U005595_1783403789
E00036473,U019832,2026-07-13 18:54:22.849340336,purchase,treatment,mobile,organic,S_U019832_1783968044
E00001946,U001043,2026-07-10 22:17:47.379532484,payment_attempt,treatment,mobile,organic,S_U001043_1783721327
E00020708,U011231,2026-07-07 11:11:01.644385096,checkout_view,control,desktop,email,S_U011231_1783422661
E00000565,U000284,2026-07-06 09:02:00.261123756,checkout_view,treatment,mobile,direct,S_U000284_1783328520
E00016607,U008975,2026-07-09 16:07:41.109444612,purchase,control,tablet,organic,S_U008975_1783612542
E00030246,U016407,2026-07-01 02:27:14.773594970,payment_attempt,treatment,mobile,paid_search,S_U016407_1782872714
E00031574,U017161,2026-07-13 05:17:44.774830548,payment_attempt,treatment,desktop,email,S_U017161_1783919264
E00018950,U010240,2026-07-08 09:13:51.532751988,purchase,treatment,tablet,organic,S_U010240_1783501951
E00016426,U008871,2026-07-11 14:52:28.187831114,checkout_view,control,tablet,paid_search,S_U008871_1783781548
E00029232,U015871,2026-07-11 01:13:40.682423018,payment_attempt,treatment,desktop,direct,S_U015871_1783731400
E00022102,U011981,2026-07-14 19:42:59.329589718,checkout_view,treatment,mobile,organic,S_U011981_1784058179
E00009986,U005352,2026-07-11 18:19:44.305989234,checkout_view,control,mobile,paid_search,S_U005352_1783793984
