order_id,user_id,experiment_group,purchase_timestamp,order_amount,order_status,status_update_timestamp
O0000362,U001387,control,2026-07-09 09:29:00.801034558,36.4,completed,
O0000363,U001389,control,2026-07-03 13:58:21.896059162,73.39,completed,
O0000364,U001391,treatment,2026-07-07 07:38:47.664947061,296.63,completed,
O0000365,U001395,control,2026-07-06 11:38:47.950012046,109.98,completed,
O0000366,U001396,treatment,2026-07-14 04:13:09.739828360,62.78,completed,
O0000367,U001402,treatment,2026-07-02 01:21:37.386507116,87.24,completed,
O0000368,U001405,control,2026-07-12 06:39:56.830030070,120.52,completed,
O0000369,U001408,treatment,2026-07-03 10:17:14.969921556,58.66,completed,
O0000370,U001409,control,2026-07-12 11:43:16.392394752,91.43,completed,
O0000371,U001410,treatment,2026-07-05 03:42:12.148518352,97.91,completed,
O0000372,U001417,control,2026-07-14 01:12:04.338454666,87.26,completed,
O0000373,U001422,treatment,2026-07-05 14:36:44.247292528,93.73,completed,
O0000374,U001424,treatment,2026-07-12 10:51:54.697333538,82.13,completed,
O0000375,U001426,control,2026-07-13 02:40:55.392823842,42.71,completed,
O0000376,U001430,treatment,2026-07-13 10:09:18.426438716,132.19,completed,
O0000377,U001433,control,2026-07-09 03:34:01.881832338,96.9,completed,
O0000378,U001434,control,2026-07-11 09:50:57.962441424,125.78,completed,
O0000379,U001437,treatment,2026-07-14 04:51:18.170654634,108.97,completed,
O0000380,U001443,control,2026-07-13 07:38:10.267933104,55.1,completed,
O0000381,U001448,treatment,2026-07-05 01:24:09.988982744,80.92,completed,
O0000382,U001451,treatment,2026-07-09 03:00:38.708929366,39.71,completed,
O0000383,U001452,treatment,2026-07-02 15:22:11.333748046,64.28,completed,
O0000384,U001453,control,2026-07-12 21:31:52.670447162,108.69,refunded,2026-07-17 21:31:52.670447162
O0000385,U001455,treatment,2026-07-13 17:07:51.014474346,63.15,completed,
O0000386,U001467,control,2026-07-03 05:10:26.266949120,94.08,completed,
O0000387,U001475,treatment,2026-07-05 23:44:46.477370488,68.94,completed,
O0000388,U001488,control,2026-07-11 22:37:20.233606878,57.09,completed,
O0000389,U001490,treatment,2026-07-02 06:55:36.201297682,88.21,refunded,2026-07-04 06:55:36.201297682
O0000390,U001494,treatment,2026-07-10 07:00:22.860307448,51.86,completed,
O0000391,U001503,treatment,2026-07-13 05:22:11.638706914,59.36,completed,
O0000392,U001505,treatment,2026-07-14 11:06:43.728376416,174.94,completed,
O0000393,U001507,control,2026-07-02 22:22:51.648615558,49.17,completed,
O0000394,U001512,control,2026-07-08 11:16:40.608389322,134.44,completed,
O0000395,U001513,control,2026-07-10 23:30:58.385546788,65.48,completed,
O0000396,U001514,treatment,2026-07-10 11:11:12.119121112,104.71,completed,
O0000397,U001515,treatment,2026-07-12 20:01:53.272798180,118.92,completed,
O0000398,U001521,treatment,2026-07-13 22:35:12.818827970,61.09,completed,
O0000399,U001529,control,2026-07-01 07:15:23.448657150,31.25,completed,
O0000400,U001530,treatment,2026-07-14 07:47:16.364488790,138.88,completed,
O0000401,U001531,control,2026-07-14 12:43:34.172939954,34.48,completed,
O0000402,U001533,control,2026-07-08 22:19:24.567858262,48.09,refunded,2026-07-09 22:19:24.567858262
O0000403,U001536,treatment,2026-07-03 23:32:59.843658658,203.56,completed,
O0000404,U001537,control,2026-07-07 07:28:05.954134096,166.69,completed,
O0000405,U001543,control,2026-07-03 09:56:51.537685674,79.64,completed,
O0000406,U001547,treatment,2026-07-13 14:45:56.013744832,28.31,completed,
O0000407,U001548,treatment,2026-07-13 22:28:30.106007480,42.71,completed,
O0000408,U001554,treatment,2026-07-02 00:40:36.779662058,55.53,completed,
O0000409,U001560,treatment,2026-07-13 11:03:34.866765540,119.73,completed,
O0000410,U001564,treatment,2026-07-13 16:36:33.270840662,143.27,completed,
O0000411,U001566,treatment,2026-07-14 09:00:07.065185854,201.75,completed,
O0000412,U001567,control,2026-07-05 23:54:01.749528070,55.49,cancelled,2026-07-12 23:54:01.749528070
O0000413,U001572,treatment,2026-07-13 11:07:40.574875218,106.1,completed,
O0000414,U001580,treatment,2026-07-11 16:54:42.754279172,121.8,completed,
O0000415,U001581,treatment,2026-07-05 09:58:09.548328196,91.18,completed,
O0000416,U001585,control,2026-07-13 21:03:09.227990112,41.3,completed,
O0000417,U001586,treatment,2026-07-05 20:29:23.533848034,73.92,completed,
O0000418,U001590,treatment,2026-07-11 12:46:10.941959060,119.86,completed,
O0000419,U001591,control,2026-07-09 23:39:01.805226046,52.55,completed,
O0000420,U001592,control,2026-07-11 05:47:19.344697945,70.81,completed,
O0000421,U001597,treatment,2026-07-12 16:42:29.956382000,40.31,completed,
O0000422,U001598,treatment,2026-07-09 07:06:24.477106850,64.71,completed,
O0000423,U001602,treatment,2026-07-11 03:36:09.107208638,44.91,completed,
O0000424,U001603,control,2026-07-02 20:46:07.401623738,160.46,completed,
O0000425,U001610,control,2026-07-12 19:26:42.788065074,72.98,completed,
O0000426,U001614,control,2026-07-05 23:46:35.658465470,61.09,completed,
O0000427,U001615,control,2026-07-02 04:23:31.081515300,112.57,completed,
O0000428,U001621,control,2026-07-14 16:27:50.255568672,170.18,completed,
O0000429,U001627,control,2026-07-15 00:31:33.320497076,113.23,completed,
O0000430,U001631,treatment,2026-07-12 00:05:14.196981424,41.3,completed,
O0000431,U001636,treatment,2026-07-02 12:42:16.067892742,226.11,completed,
O0000432,U001637,treatment,2026-07-14 19:31:45.045681696,141.98,completed,
O0000433,U001643,control,2026-07-14 06:32:30.403671068,26.35,cancelled,2026-07-19 06:32:30.403671068
O0000434,U001645,control,2026-07-04 17:43:54.003272990,81.61,completed,
O0000435,U001647,control,2026-07-03 20:27:05.523637139,118.72,completed,
O0000436,U001653,treatment,2026-07-11 07:34:51.152505196,73.19,completed,
O0000437,U001654,treatment,2026-07-02 16:15:56.797580186,57.62,completed,
O0000438,U001660,treatment,2026-07-13 07:03:42.530069100,35.26,cancelled,2026-07-18 07:03:42.530069100
O0000439,U001666,treatment,2026-07-14 07:28:18.202926604,52.6,completed,
O0000440,U001667,control,2026-07-01 12:19:55.243625046,59.98,completed,
O0000441,U001677,control,2026-07-02 06:06:11.964316228,69.83,completed,
O0000442,U001678,control,2026-07-12 05:09:18.150127812,65.44,completed,
O0000443,U001681,control,2026-07-02 00:24:11.310190626,172.23,completed,
O0000444,U001685,control,2026-07-14 12:44:04.213705644,57.2,completed,
O0000445,U001686,treatment,2026-07-08 22:58:16.562513596,105.97,completed,
O0000446,U001687,treatment,2026-07-05 20:51:59.029256087,77.86,completed,
O0000447,U001688,control,2026-07-08 14:27:31.448651408,81.67,completed,
O0000448,U001690,control,2026-07-08 01:30:03.211464004,229.89,completed,
O0000449,U001693,control,2026-07-13 12:41:01.093932910,81.18,completed,
O0000450,U001698,control,2026-07-11 20:21:14.971376234,72.26,completed,
O0000451,U001699,treatment,2026-07-13 00:27:01.842034058,48.44,completed,
O0000452,U001702,control,2026-07-04 16:43:54.185934386,51.99,completed,
O0000453,U001706,control,2026-07-06 04:54:42.843061542,65.84,completed,
O0000454,U001713,control,2026-07-01 11:32:17.589323526,92.99,refunded,2026-07-02 11:32:17.589323526
O0000455,U001714,control,2026-07-14 17:39:44.340497404,77.48,completed,
O0000456,U001716,treatment,2026-07-02 16:07:46.785776084,66.2,completed,
O0000457,U001717,control,2026-07-12 17:26:16.132076934,50.62,completed,
O0000458,U001728,treatment,2026-07-14 15:13:37.472214152,73.31,completed,
O0000459,U001730,treatment,2026-07-09 06:13:24.068365586,176.2,completed,
O0000460,U001732,treatment,2026-07-08 02:55:58.018596484,168.38,completed,
O0000461,U001733,treatment,2026-07-07 08:36:47.942978070,56.26,completed,
O0000462,U001734,treatment,2026-07-11 10:00:38.989355933,158.34,completed,
O0000463,U001742,treatment,2026-07-14 18:27:10.496310976,33.51,completed,
O0000464,U001753,control,2026-07-12 02:24:40.958918500,64.44,completed,
O0000465,U001755,treatment,2026-07-01 13:47:45.831075018,62.81,completed,
O0000466,U001756,treatment,2026-07-08 12:09:34.452234236,62.48,completed,
O0000467,U001770,control,2026-07-05 14:34:50.093715630,150.52,completed,
O0000468,U001773,control,2026-07-05 07:57:36.787679072,87.29,completed,
O0000469,U001776,control,2026-07-14 11:20:55.463047660,66.04,completed,
O0000470,U001777,control,2026-07-14 04:41:48.603413995,104.45,completed,
O0000471,U001780,treatment,2026-07-07 00:07:06.987389046,44.73,completed,
O0000472,U001785,treatment,2026-07-13 00:20:14.883842854,107.7,completed,
O0000473,U001787,treatment,2026-07-07 10:17:43.612762636,150.63,completed,
O0000474,U001788,treatment,2026-07-01 03:12:29.122579270,97.93,completed,
O0000475,U001789,control,2026-07-12 04:15:18.270506104,80.62,completed,
O0000476,U001792,treatment,2026-07-02 09:11:16.947036204,56.63,completed,
O0000477,U001796,treatment,2026-07-09 13:46:50.411432734,63.09,completed,
O0000478,U001798,control,2026-07-01 09:46:32.471207744,85.63,refunded,2026-07-06 09:46:32.471207744
O0000479,U001799,treatment,2026-07-03 14:27:32.150988238,133.78,completed,
O0000480,U001805,treatment,2026-07-09 20:08:50.833160636,122.83,completed,
O0000481,U001815,control,2026-07-10 09:09:32.815824622,26.84,completed,
O0000482,U001816,treatment,2026-07-12 06:01:03.491082762,57.64,completed,
O0000483,U001817,control,2026-07-08 10:07:14.889295728,75.84,completed,
O0000484,U001821,control,2026-07-02 16:26:40.604678654,125.63,completed,
O0000485,U001827,control,2026-07-10 00:05:57.549684830,116.82,completed,
O0000486,U001828,treatment,2026-07-14 15:53:07.975392718,67.25,cancelled,2026-07-19 15:53:07.975392718
O0000487,U001830,treatment,2026-07-08 22:29:34.228542578,170.86,completed,
O0000488,U001831,control,2026-07-03 19:08:45.058256712,85.63,completed,
O0000489,U001834,control,2026-07-05 20:56:10.092817960,155.54,completed,
O0000490,U001837,treatment,2026-07-10 07:57:29.150659836,37.12,refunded,2026-07-16 07:57:29.150659836
O0000491,U001841,treatment,2026-07-11 07:37:13.634569360,137.97,completed,
O0000492,U001846,control,2026-07-05 23:31:32.662232654,124.78,refunded,2026-07-08 23:31:32.662232654
O0000493,U001848,control,2026-07-11 09:47:15.649223109,76.18,completed,
O0000494,U001849,treatment,2026-07-13 02:06:39.390372006,264.12,completed,
O0000495,U001853,control,2026-07-12 07:35:21.245464584,42.89,completed,
O0000496,U001859,treatment,2026-07-14 09:30:47.733317734,202.41,completed,
O0000497,U001863,control,2026-07-01 19:17:47.061504286,65.38,completed,
O0000498,U001865,control,2026-07-05 10:42:24.477242094,59.15,completed,
O0000499,U001867,control,2026-07-14 15:26:46.058259966,81.44,refunded,2026-07-18 15:26:46.058259966
O0000500,U001871,control,2026-07-11 15:35:38.010229662,101.8,completed,
O0000501,U001873,treatment,2026-07-13 18:53:02.048035862,60.94,completed,
O0000502,U001877,treatment,2026-07-09 01:30:48.333178782,90.4,completed,
O0000503,U001888,control,2026-07-05 23:53:47.512533908,36.69,completed,
O0000504,U001891,treatment,2026-07-11 10:14:56.941742572,209.71,completed,
O0000505,U001892,control,2026-07-09 00:28:13.238549254,196.16,completed,
O0000506,U001894,control,2026-07-09 13:46:21.883927078,63.01,completed,
O0000507,U001904,control,2026-07-03 02:27:42.252439714,210.04,completed,
O0000508,U001905,control,2026-07-01 03:08:09.870164158,51.29,completed,
O0000509,U001906,treatment,2026-07-09 19:47:36.107812654,33.43,completed,
O0000510,U001913,control,2026-07-14 12:52:30.121772230,31.99,completed,
O0000511,U001924,control,2026-07-14 01:03:25.286900892,62.21,completed,
O0000512,U001925,control,2026-07-04 22:52:02.566977026,82.46,completed,
O0000513,U001935,treatment,2026-07-04 17:10:56.976477728,62.9,completed,
O0000514,U001937,control,2026-07-07 05:08:52.452945404,94.49,completed,
O0000515,U001938,treatment,2026-07-05 18:26:03.850329786,120.82,completed,
O0000516,U001943,treatment,2026-07-14 21:47:18.204181434,130.61,completed,
O0000517,U001946,control,2026-07-14 20:02:17.769363924,101.29,completed,
O0000518,U001947,control,2026-07-13 22:38:22.939796632,41.95,completed,
O0000519,U001948,control,2026-07-14 11:38:41.599806330,74.23,completed,
O0000520,U001952,treatment,2026-07-08 08:24:56.815918148,91.61,completed,
O0000521,U001953,control,2026-07-05 07:10:56.472194219,93.8,completed,
O0000522,U001959,control,2026-07-08 19:05:25.136980066,142.5,completed,
O0000523,U001969,treatment,2026-07-06 18:35:49.009782990,48.07,completed,
O0000524,U001972,control,2026-07-08 12:45:31.961149550,84.96,completed,
O0000525,U001974,treatment,2026-07-01 19:25:55.853531796,124.49,completed,
O0000526,U001980,treatment,2026-07-15 00:29:22.522951542,137.41,completed,
O0000527,U001986,treatment,2026-07-08 15:11:17.216989024,135.71,completed,
O0000528,U001988,control,2026-07-14 03:32:13.771951200,92.32,completed,
O0000529,U001996,control,2026-07-12 08:44:23.718801916,98.81,completed,
O0000530,U002000,control,2026-07-08 05:58:10.748969771,76.37,completed,
O0000531,U002001,treatment,2026-07-01 08:45:56.708759442,52.16,completed,
O0000532,U002007,control,2026-07-14 22:12:01.759654598,130.86,completed,
O0000533,U002012,treatment,2026-07-12 14:25:41.044095308,132.32,completed,
O0000534,U002013,treatment,2026-07-03 13:54:34.049410860,151.88,completed,
O0000535,U002018,treatment,2026-07-12 11:59:13.235330324,94.66,completed,
O0000536,U002020,treatment,2026-07-07 05:03:16.321658130,55.78,completed,
O0000537,U002024,control,2026-07-11 07:46:27.573484275,85.04,cancelled,2026-07-15 07:46:27.573484275
O0000538,U002028,treatment,2026-07-10 20:40:28.584047160,116.04,completed,
O0000539,U002031,control,2026-07-06 18:10:35.803218774,71.31,completed,
O0000540,U002033,control,2026-07-06 04:35:01.081031320,115.94,completed,
O0000541,U002040,control,2026-07-08 09:07:56.808470866,65.96,completed,
O0000542,U002041,control,2026-07-07 01:20:33.592883054,122.73,completed,
O0000543,U002043,control,2026-07-07 06:13:04.416569632,78.09,completed,
O0000544,U002045,treatment,2026-07-10 09:34:23.400021878,132.27,completed,
O0000545,U002047,control,2026-07-04 05:27:48.316758750,89.47,completed,
O0000546,U002048,treatment,2026-07-02 10:27:21.881909730,145.17,completed,
O0000547,U002051,control,2026-07-11 01:31:31.488342158,102.68,completed,
O0000548,U002052,control,2026-07-01 23:42:42.011274284,146.61,completed,
O0000549,U002053,treatment,2026-07-09 01:41:30.045568084,59.36,completed,
O0000550,U002059,control,2026-07-07 22:40:39.106403384,113.11,completed,
O0000551,U002065,treatment,2026-07-03 20:58:14.303350060,72.35,completed,
O0000552,U002066,control,2026-07-14 04:02:57.681742756,98.96,completed,
O0000553,U002070,control,2026-07-14 23:52:26.619400636,73.53,completed,
O0000554,U002071,treatment,2026-07-01 01:11:10.325804816,46.05,refunded,2026-07-02 01:11:10.325804816
O0000555,U002072,treatment,2026-07-09 11:14:11.945299918,147.79,completed,
O0000556,U002076,treatment,2026-07-02 02:40:39.014048126,103.46,completed,
O0000557,U002084,control,2026-07-09 13:24:57.593090318,102.37,completed,
O0000558,U002085,treatment,2026-07-05 13:58:41.776301412,93.75,completed,
O0000559,U002090,control,2026-07-15 00:17:38.264684804,47.14,completed,
O0000560,U002091,treatment,2026-07-10 05:29:23.080321718,108.75,completed,
O0000561,U002094,treatment,2026-07-13 22:48:15.847693472,147.61,completed,
O0000562,U002095,treatment,2026-07-14 04:34:19.393974240,55.59,completed,
O0000563,U002098,treatment,2026-07-14 18:38:44.940108376,30.32,completed,
O0000564,U002106,control,2026-07-06 16:23:51.976678042,131.88,completed,
O0000565,U002107,treatment,2026-07-11 23:17:10.714133298,85.34,completed,
O0000566,U002114,control,2026-07-10 18:17:25.614591822,174.67,completed,
O0000567,U002119,treatment,2026-07-07 01:13:06.982806220,76.86,completed,
O0000568,U002143,control,2026-07-07 01:55:22.058538884,61.71,completed,
O0000569,U002144,treatment,2026-07-14 19:33:55.780795338,75.45,completed,
O0000570,U002146,treatment,2026-07-02 07:07:53.390418992,105.34,completed,
O0000571,U002150,treatment,2026-07-13 06:57:50.545284520,111.31,completed,
O0000572,U002152,control,2026-07-01 16:49:42.558332108,80.63,completed,
O0000573,U002154,control,2026-07-10 18:31:06.118801814,74.51,completed,
O0000574,U002157,control,2026-07-12 10:05:35.842190784,77.92,completed,
O0000575,U002161,treatment,2026-07-14 01:23:20.225416172,67.32,completed,
O0000576,U002165,treatment,2026-07-05 15:05:47.748414682,153.27,completed,
O0000577,U002167,control,2026-07-01 04:45:31.983179488,184.9,completed,
O0000578,U002175,treatment,2026-07-15 00:27:48.412286858,141.55,completed,
O0000579,U002176,control,2026-07-03 01:01:32.656201326,46.81,completed,
O0000580,U002181,control,2026-07-11 16:14:30.958563242,116.09,completed,
O0000581,U002189,treatment,2026-07-12 19:28:15.720616522,154.76,completed,
O0000582,U002191,control,2026-07-10 00:31:29.724010688,99.69,completed,
O0000583,U002194,control,2026-07-04 05:35:25.239705726,121.73,completed,
O0000584,U002195,treatment,2026-07-11 04:39:05.022352634,48.59,completed,
O0000585,U002201,control,2026-07-01 20:50:36.180170132,141.84,completed,
O0000586,U002206,treatment,2026-07-03 04:17:12.660153668,42.04,completed,
O0000587,U002207,control,2026-07-03 05:53:57.575987780,51.54,completed,
O0000588,U002213,control,2026-07-04 16:00:01.884299930,44.28,completed,
O0000589,U002217,control,2026-07-09 07:19:37.041363780,37.32,cancelled,2026-07-15 07:19:37.041363780
O0000590,U002219,control,2026-07-06 22:15:02.476728754,109.73,completed,
O0000591,U002222,treatment,2026-07-14 16:02:11.005412752,76.07,completed,
O0000592,U002229,control,2026-07-03 12:39:10.129874710,101.79,completed,
O0000593,U002230,treatment,2026-07-07 19:13:02.213616544,63.58,refunded,2026-07-12 19:13:02.213616544
O0000594,U002231,treatment,2026-07-03 02:28:15.143557609,40.23,completed,
O0000595,U002232,treatment,2026-07-08 22:22:36.696283896,91.95,completed,
