user_id,experiment_group,assignment_timestamp,exposure_timestamp,exposure_date,device_at_exposure,traffic_source_at_exposure,user_type,payment_attempt_timestamp,purchase_timestamp,reached_checkout_view,reached_payment_attempt,reached_purchase,had_payment_failure,had_checkout_error,payment_succeeded,completion_minutes,order_id,order_amount,order_status,mature_order_followup,retained_revenue,refunded_or_cancelled
U000164,control,2026-07-02 13:56:46,2026-07-02 15:51:48.689010676,2026-07-02,desktop,organic,returning,2026-07-02 16:15:48.689010676,2026-07-02 16:18:25.142135836,1,1,1,0,0,1.0,26.60755030810833,O0000047,77.84,completed,1,77.84,0
U000165,control,2026-07-03 23:30:10,2026-07-04 01:16:43.991158774,2026-07-04,mobile,direct,returning,2026-07-04 01:21:43.991158774,2026-07-04 01:25:57.813162790,1,1,1,0,0,1.0,9.230366349220276,O0000048,111.02,completed,1,111.02,0
U000166,treatment,2026-07-08 09:45:26,2026-07-08 10:20:25.456868006,2026-07-08,mobile,direct,new,2026-07-08 10:43:25.456868006,2026-07-08 11:15:18.625105562,1,1,1,0,0,1.0,54.88613359630108,O0000049,121.74,completed,1,121.74,0
U000167,control,2026-07-13 22:21:45,2026-07-14 00:05:36.147488952,2026-07-14,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000168,control,2026-07-10 23:01:30,2026-07-11 00:25:18.639350754,2026-07-11,desktop,social,new,2026-07-11 00:39:18.639350754,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000169,control,2026-07-13 05:45:48,2026-07-13 07:09:20.156012538,2026-07-13,desktop,email,new,2026-07-13 07:17:20.156012538,2026-07-13 07:29:38.201278308,1,1,1,0,0,1.0,20.300750210881233,O0000050,80.97,completed,1,80.97,0
U000170,treatment,2026-07-13 13:45:16,2026-07-13 14:38:32.076150256,2026-07-13,mobile,social,new,2026-07-13 15:02:32.076150256,,1,1,0,0,1,1.0,,,,,0,0.0,0
U000171,treatment,2026-07-12 00:08:19,2026-07-12 00:53:12.274154008,2026-07-12,desktop,organic,returning,2026-07-12 01:07:12.274154008,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000172,treatment,2026-07-12 08:50:01,2026-07-12 18:31:40.251347392,2026-07-12,desktop,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000175,treatment,2026-07-13 01:34:47,2026-07-13 02:56:27.540844730,2026-07-13,mobile,email,new,2026-07-13 03:02:27.540844730,2026-07-13 03:20:27.343824704,1,1,1,0,0,1.0,23.996716886758804,O0000051,120.15,completed,1,120.15,0
U000176,control,2026-07-07 09:29:13,2026-07-07 15:51:36.757516918,2026-07-07,mobile,paid_search,returning,2026-07-07 15:55:36.757516918,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000177,control,2026-07-07 12:43:09,2026-07-07 16:21:49.589186022,2026-07-07,desktop,social,new,2026-07-07 16:29:49.589186022,2026-07-07 16:44:34.065231588,1,1,1,0,0,1.0,22.74126671254635,O0000052,96.1,completed,1,96.1,0
U000179,control,2026-07-13 03:21:43,2026-07-13 04:32:49.566895246,2026-07-13,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000180,treatment,2026-07-03 13:24:24,2026-07-03 15:13:24.334522470,2026-07-03,tablet,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000181,control,2026-07-05 06:06:40,2026-07-05 07:34:27.608453974,2026-07-05,mobile,direct,returning,2026-07-05 07:54:27.608453974,2026-07-05 08:12:18.446083318,1,1,1,0,0,1.0,37.84730024635792,O0000053,44.79,completed,1,44.79,0
U000183,control,2026-07-06 02:07:42,2026-07-06 03:16:38.566531824,2026-07-06,desktop,email,new,2026-07-06 03:18:38.566531824,2026-07-06 03:26:22.356601668,1,1,1,0,0,1.0,9.729833900928497,O0000054,62.64,refunded,1,0.0,1
U000185,treatment,2026-07-09 20:48:16,2026-07-10 03:42:58.651480396,2026-07-10,mobile,paid_search,new,2026-07-10 03:51:58.651480396,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000186,control,2026-07-01 18:40:23,2026-07-01 20:50:28.846608668,2026-07-01,mobile,organic,returning,2026-07-01 21:14:28.846608668,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000187,treatment,2026-07-02 23:10:01,2026-07-03 01:25:01.947988084,2026-07-03,mobile,paid_search,returning,2026-07-03 01:47:01.947988084,2026-07-03 02:29:16.117767076,1,1,1,0,0,1.0,64.23616670072079,O0000055,42.26,completed,1,42.26,0
U000189,control,2026-07-06 14:54:49,2026-07-06 16:00:46.556423680,2026-07-06,desktop,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000191,treatment,2026-07-13 05:29:23,2026-07-13 06:35:21.253818308,2026-07-13,mobile,direct,new,2026-07-13 06:45:21.253818308,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000192,treatment,2026-07-12 02:40:16,2026-07-12 05:24:55.005943786,2026-07-12,desktop,direct,returning,2026-07-12 05:42:55.005943786,2026-07-12 05:56:22.773700606,1,1,1,0,0,1.0,31.462799906730652,O0000057,41.16,completed,1,41.16,0
U000193,control,2026-07-08 13:50:10,2026-07-08 18:06:48.305671294,2026-07-08,desktop,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000196,treatment,2026-07-13 14:26:27,2026-07-13 15:58:50.873955270,2026-07-13,desktop,direct,new,2026-07-13 16:03:50.873955270,2026-07-13 16:20:38.575566888,1,1,1,0,0,1.0,21.795033663511276,O0000058,64.35,refunded,1,0.0,1
U000197,control,2026-07-08 23:35:00,2026-07-08 23:58:56.657218398,2026-07-08,desktop,social,returning,2026-07-09 00:03:56.657218398,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000198,control,2026-07-14 05:28:54,2026-07-14 10:11:43.687313130,2026-07-14,mobile,direct,new,2026-07-14 10:13:43.687313130,2026-07-14 10:23:21.341111616,1,1,1,0,0,1.0,11.627566516399384,O0000059,132.07,completed,1,132.07,0
U000199,treatment,2026-07-11 08:58:38,2026-07-11 11:09:45.821413442,2026-07-11,tablet,email,returning,2026-07-11 11:18:45.821413442,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000200,control,2026-07-11 03:04:36,2026-07-11 05:52:24.582839436,2026-07-11,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000201,treatment,2026-07-08 14:54:22,2026-07-08 22:14:45.887359510,2026-07-08,mobile,paid_search,returning,2026-07-08 22:38:45.887359510,2026-07-08 22:42:02.210871292,1,1,1,0,0,1.0,27.272066920995712,O0000060,61.83,completed,1,61.83,0
U000202,treatment,2026-07-06 07:56:21,2026-07-06 09:01:32.408371884,2026-07-06,desktop,paid_search,returning,2026-07-06 09:08:32.408371884,2026-07-06 09:20:40.227994313,1,1,1,0,0,1.0,19.130333438515663,O0000061,131.83,completed,1,131.83,0
U000203,treatment,2026-07-05 00:57:40,2026-07-05 03:31:56.940445858,2026-07-05,mobile,direct,returning,2026-07-05 03:52:56.940445858,2026-07-05 03:54:48.459807046,1,1,1,0,0,1.0,22.858667001128197,O0000062,167.65,completed,1,167.65,0
U000204,treatment,2026-07-13 14:33:45,2026-07-13 16:07:55.994720598,2026-07-13,mobile,organic,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000205,treatment,2026-07-11 07:36:36,2026-07-11 10:24:39.582029526,2026-07-11,mobile,direct,returning,2026-07-11 10:43:39.582029526,,1,1,0,1,0,0.0,,,,,0,0.0,0
U000206,treatment,2026-07-03 00:06:18,2026-07-03 02:56:17.368513698,2026-07-03,mobile,email,returning,2026-07-03 03:01:17.368513698,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000207,treatment,2026-07-14 06:25:24,2026-07-14 07:46:44.450558754,2026-07-14,mobile,organic,returning,2026-07-14 08:04:44.450558754,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000208,treatment,2026-07-12 22:04:40,2026-07-13 01:02:11.303698101,2026-07-13,mobile,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000209,control,2026-07-02 19:58:04,2026-07-02 20:24:33.609051508,2026-07-02,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000211,control,2026-07-11 13:43:04,2026-07-11 18:55:35.203112776,2026-07-11,desktop,direct,new,2026-07-11 19:05:35.203112776,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000214,control,2026-07-04 20:01:18,2026-07-04 23:24:09.926634234,2026-07-04,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000215,control,2026-07-12 07:49:27,2026-07-12 08:24:24.851705508,2026-07-12,tablet,direct,returning,2026-07-12 08:39:24.851705508,2026-07-12 08:45:51.055450818,1,1,1,0,0,1.0,21.436716690659523,O0000064,115.81,completed,1,115.81,0
U000216,control,2026-07-07 17:18:36,2026-07-07 19:54:31.737963612,2026-07-07,desktop,email,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000217,treatment,2026-07-05 07:42:33,2026-07-05 11:59:08.287219650,2026-07-05,desktop,organic,returning,2026-07-05 12:01:08.287219650,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000218,control,2026-07-04 21:37:12,2026-07-04 22:15:17.072294202,2026-07-04,desktop,social,returning,2026-07-04 22:19:17.072294202,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000221,treatment,2026-07-05 19:12:59,2026-07-05 21:16:10.534174088,2026-07-05,mobile,organic,returning,2026-07-05 21:24:10.534174088,2026-07-05 21:33:27.938029832,1,1,1,0,0,1.0,17.29006715118885,O0000065,120.29,completed,1,120.29,0
U000222,control,2026-07-07 21:06:12,2026-07-07 22:15:50.287230372,2026-07-07,mobile,organic,new,2026-07-07 22:28:50.287230372,2026-07-07 22:40:05.763957186,1,1,1,0,1,1.0,24.257949963212013,O0000066,166.06,completed,1,166.06,0
U000224,treatment,2026-07-08 14:21:47,2026-07-08 18:54:50.970409675,2026-07-08,mobile,organic,returning,2026-07-08 19:09:50.970409675,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000226,treatment,2026-07-07 08:15:24,2026-07-07 10:34:21.658543248,2026-07-07,mobile,paid_search,returning,2026-07-07 10:48:21.658543248,2026-07-07 10:52:33.690630630,1,1,1,0,0,1.0,18.20053294301033,O0000067,67.67,completed,1,67.67,0
U000227,treatment,2026-07-03 02:52:43,2026-07-03 03:55:09.938628610,2026-07-03,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000228,control,2026-07-11 13:41:13,2026-07-11 16:40:56.806064236,2026-07-11,desktop,organic,new,2026-07-11 17:04:56.806064236,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000230,control,2026-07-11 05:54:43,2026-07-11 09:22:24.319894894,2026-07-11,mobile,email,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000231,control,2026-07-13 06:41:34,2026-07-13 08:58:12.120659992,2026-07-13,mobile,email,returning,2026-07-13 09:00:12.120659992,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000232,control,2026-07-05 19:06:24,2026-07-06 01:30:57.076732530,2026-07-06,mobile,email,returning,2026-07-06 01:54:57.076732530,2026-07-06 02:09:03.764715930,1,1,1,0,0,1.0,38.11146631836891,O0000068,56.39,refunded,1,0.0,1
U000233,treatment,2026-07-13 08:56:10,2026-07-13 11:10:27.849942772,2026-07-13,mobile,paid_search,returning,2026-07-13 11:31:27.849942772,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000234,control,2026-07-14 01:35:54,2026-07-14 01:58:36.119592384,2026-07-14,mobile,direct,new,2026-07-14 02:22:36.119592384,,1,1,0,0,1,1.0,,,,,0,0.0,0
U000235,treatment,2026-07-08 03:30:22,2026-07-08 05:36:45.473540182,2026-07-08,mobile,paid_search,returning,2026-07-08 05:49:45.473540182,,1,1,0,0,1,1.0,,,,,0,0.0,0
U000236,treatment,2026-07-11 15:28:55,2026-07-11 17:20:07.547012080,2026-07-11,mobile,social,returning,2026-07-11 17:42:07.547012080,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000238,control,2026-07-06 03:18:19,2026-07-06 06:51:23.863632184,2026-07-06,desktop,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000239,control,2026-07-11 03:24:09,2026-07-11 07:00:02.836413576,2026-07-11,mobile,email,new,2026-07-11 07:04:02.836413576,2026-07-11 07:25:51.067499064,1,1,1,0,0,1.0,25.803850516676903,O0000069,72.63,completed,1,72.63,0
U000240,treatment,2026-07-08 01:35:50,2026-07-08 03:53:34.635696140,2026-07-08,desktop,direct,returning,2026-07-08 04:04:34.635696140,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000241,control,2026-07-01 06:05:56,2026-07-01 09:14:55.173824918,2026-07-01,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000243,control,2026-07-01 09:21:19,2026-07-01 11:59:22.284696358,2026-07-01,mobile,paid_search,returning,2026-07-01 12:03:22.284696358,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000244,treatment,2026-07-11 10:46:06,2026-07-11 14:46:45.674902482,2026-07-11,desktop,direct,returning,2026-07-11 15:02:45.674902482,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000245,control,2026-07-02 04:34:45,2026-07-02 09:04:46.139581752,2026-07-02,desktop,email,returning,2026-07-02 09:21:46.139581752,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000246,control,2026-07-12 17:28:05,2026-07-12 23:23:28.257201338,2026-07-12,desktop,email,returning,2026-07-12 23:37:28.257201338,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000247,control,2026-07-09 12:48:26,2026-07-09 13:55:49.532876696,2026-07-09,mobile,paid_search,new,2026-07-09 14:04:49.532876696,,1,1,0,1,0,0.0,,,,,0,0.0,0
U000248,control,2026-07-08 02:19:56,2026-07-08 05:28:45.027905174,2026-07-08,mobile,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000249,control,2026-07-14 06:15:10,2026-07-14 06:39:25.570427290,2026-07-14,mobile,organic,returning,2026-07-14 06:45:25.570427290,2026-07-14 07:16:38.274127414,1,1,1,0,0,1.0,37.211733385920525,O0000070,50.92,completed,1,50.92,0
U000250,control,2026-07-05 01:24:03,2026-07-05 02:59:25.449084618,2026-07-05,mobile,paid_search,returning,2026-07-05 03:02:25.449084618,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000251,treatment,2026-07-12 12:59:26,2026-07-12 15:36:56.059775185,2026-07-12,desktop,organic,new,2026-07-12 15:39:56.059775185,2026-07-12 15:55:12.421763005,1,1,1,0,0,1.0,18.272699788212776,O0000071,86.54,completed,1,86.54,0
U000252,control,2026-07-05 20:28:07,2026-07-05 22:19:16.010493604,2026-07-05,mobile,direct,returning,2026-07-05 22:37:16.010493604,,1,1,0,1,0,0.0,,,,,0,0.0,0
U000253,control,2026-07-08 01:21:12,2026-07-08 03:28:07.484973300,2026-07-08,desktop,social,returning,2026-07-08 03:45:07.484973300,2026-07-08 03:49:31.931612976,1,1,1,0,0,1.0,21.407450437545776,O0000072,75.89,completed,1,75.89,0
U000255,control,2026-07-02 12:06:27,2026-07-02 14:19:15.631287570,2026-07-02,mobile,paid_search,returning,2026-07-02 14:23:15.631287570,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000256,control,2026-07-04 14:25:04,2026-07-04 20:32:49.634752132,2026-07-04,desktop,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000257,control,2026-07-09 02:28:01,2026-07-09 04:28:41.617211362,2026-07-09,mobile,social,new,2026-07-09 04:39:41.617211362,2026-07-09 04:55:28.410595510,1,1,1,0,0,1.0,26.779899671673775,O0000073,91.93,completed,1,91.93,0
U000258,control,2026-07-08 08:53:56,2026-07-08 09:55:05.249764010,2026-07-08,mobile,organic,new,2026-07-08 10:02:05.249764010,2026-07-08 10:14:13.956486536,1,1,1,0,0,1.0,19.145100340247154,O0000074,88.18,completed,1,88.18,0
U000259,control,2026-07-08 06:41:19,2026-07-08 07:26:46.788515710,2026-07-08,mobile,paid_search,new,2026-07-08 07:49:46.788515710,2026-07-08 07:52:57.179061874,1,1,1,0,0,1.0,26.173166558146477,O0000075,124.58,completed,1,124.58,0
U000260,treatment,2026-07-09 16:14:07,2026-07-09 16:30:21.056670532,2026-07-09,desktop,direct,returning,2026-07-09 16:38:21.056670532,,1,1,0,1,0,0.0,,,,,0,0.0,0
U000261,control,2026-07-10 11:26:25,2026-07-10 13:35:03.668632012,2026-07-10,desktop,organic,new,2026-07-10 13:56:03.668632012,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000262,control,2026-07-09 01:19:16,2026-07-09 03:25:42.214833730,2026-07-09,desktop,direct,returning,2026-07-09 03:27:42.214833730,2026-07-09 04:04:31.215399112,1,1,1,0,0,1.0,38.816666677594185,O0000076,52.39,completed,1,52.39,0
U000263,treatment,2026-07-06 03:46:24,2026-07-06 04:32:41.413964640,2026-07-06,mobile,direct,returning,2026-07-06 04:42:41.413964640,2026-07-06 04:44:46.538499960,1,1,1,0,0,1.0,12.085400149226189,O0000077,97.96,completed,1,97.96,0
U000264,control,2026-07-11 21:38:54,2026-07-11 22:37:15.215305170,2026-07-11,mobile,paid_search,new,2026-07-11 22:44:15.215305170,2026-07-11 23:03:09.077104494,1,1,1,0,0,1.0,25.89770033955574,O0000078,220.35,completed,1,220.35,0
U000265,control,2026-07-05 18:07:31,2026-07-05 19:36:05.892845026,2026-07-05,mobile,direct,returning,2026-07-05 19:53:05.892845026,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000266,treatment,2026-07-06 01:05:01,2026-07-06 03:56:45.185799796,2026-07-06,desktop,email,returning,2026-07-06 04:03:45.185799796,2026-07-06 04:07:57.137626252,1,1,1,0,0,1.0,11.199200302362442,O0000079,73.18,completed,1,73.18,0
U000267,control,2026-07-12 05:28:20,2026-07-12 06:52:42.046699448,2026-07-12,mobile,social,returning,2026-07-12 06:54:42.046699448,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000269,control,2026-07-06 05:04:20,2026-07-06 06:27:26.654302028,2026-07-06,desktop,email,returning,2026-07-06 06:32:26.654302028,2026-07-06 06:38:52.850733152,1,1,1,0,0,1.0,11.436616703867912,O0000080,54.77,completed,1,54.77,0
U000270,treatment,2026-07-01 02:55:35,2026-07-01 09:50:28.931157800,2026-07-01,mobile,social,returning,2026-07-01 09:54:28.931157800,2026-07-01 10:57:48.847228520,1,1,1,0,0,1.0,67.33193345367908,O0000081,67.84,completed,1,67.84,0
U000271,control,2026-07-06 15:59:41,2026-07-06 17:50:10.981780004,2026-07-06,tablet,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000273,treatment,2026-07-03 05:51:32,2026-07-03 06:42:54.308539700,2026-07-03,desktop,paid_search,returning,2026-07-03 06:48:54.308539700,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000274,control,2026-07-10 10:08:49,2026-07-10 10:19:26.237847256,2026-07-10,desktop,paid_search,new,2026-07-10 10:33:26.237847256,2026-07-10 10:45:13.672678084,1,1,1,0,0,1.0,25.79058364033699,O0000082,144.34,completed,1,144.34,0
U000275,control,2026-07-05 02:49:37,2026-07-05 06:11:32.910054166,2026-07-05,desktop,social,returning,2026-07-05 06:28:32.910054166,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000276,treatment,2026-07-08 19:13:11,2026-07-08 19:54:03.318790130,2026-07-08,mobile,email,new,2026-07-08 20:10:03.318790130,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000277,control,2026-07-05 20:57:46,2026-07-05 22:09:13.774596076,2026-07-05,mobile,social,returning,2026-07-05 22:33:13.774596076,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000278,control,2026-07-08 03:59:35,2026-07-08 07:05:32.634209060,2026-07-08,desktop,paid_search,returning,2026-07-08 07:24:32.634209060,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000279,treatment,2026-07-04 14:37:22,2026-07-04 16:46:17.635409350,2026-07-04,mobile,organic,returning,2026-07-04 17:10:17.635409350,2026-07-04 17:16:04.461099328,1,1,1,0,0,1.0,29.780433252453804,O0000083,59.07,completed,1,59.07,0
U000281,treatment,2026-07-07 04:26:34,2026-07-07 05:36:54.562697272,2026-07-07,mobile,direct,returning,2026-07-07 05:38:54.562697272,2026-07-07 06:04:49.889078968,1,1,1,0,0,1.0,27.922099605202675,O0000084,77.74,completed,1,77.74,0
U000282,control,2026-07-04 13:41:01,2026-07-04 16:55:03.601692976,2026-07-04,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000283,control,2026-07-06 11:14:53,2026-07-06 15:32:06.644101412,2026-07-06,desktop,email,returning,2026-07-06 15:34:06.644101412,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000284,control,2026-07-06 06:19:51,2026-07-06 08:11:48.277075656,2026-07-06,mobile,organic,returning,2026-07-06 08:18:48.277075656,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000285,treatment,2026-07-09 07:02:08,2026-07-09 10:20:23.568840710,2026-07-09,desktop,organic,returning,2026-07-09 10:35:23.568840710,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000286,treatment,2026-07-06 11:04:27,2026-07-06 18:36:19.461220056,2026-07-06,mobile,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000288,control,2026-07-08 07:44:46,2026-07-08 10:26:55.261123756,2026-07-08,desktop,paid_search,new,2026-07-08 10:43:55.261123756,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000289,treatment,2026-07-13 05:53:09,2026-07-13 15:31:59.404002846,2026-07-13,mobile,direct,returning,2026-07-13 15:39:59.404002846,2026-07-13 15:55:56.763504354,1,1,1,0,1,1.0,23.95600028336048,O0000085,70.26,completed,1,70.26,0
U000290,control,2026-07-10 10:14:57,2026-07-10 19:54:09.813084582,2026-07-10,mobile,email,returning,2026-07-10 20:07:09.813084582,2026-07-10 20:16:59.204280906,1,1,1,0,0,1.0,22.823182716965675,O0000086,125.16,completed,1,125.16,0
U000293,control,2026-07-08 09:28:21,2026-07-08 13:05:20.535578946,2026-07-08,desktop,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000295,control,2026-07-14 07:44:30,2026-07-14 11:33:24.608018118,2026-07-14,desktop,email,new,2026-07-14 11:48:24.608018118,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000296,control,2026-07-04 14:37:24,2026-07-04 16:00:09.307068240,2026-07-04,mobile,direct,returning,2026-07-04 16:20:09.307068240,2026-07-04 16:24:12.046520658,1,1,1,0,0,1.0,24.04566653072834,O0000087,110.34,completed,1,110.34,0
U000298,treatment,2026-07-06 10:51:43,2026-07-06 14:43:01.485687214,2026-07-06,desktop,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000299,control,2026-07-12 06:37:04,2026-07-12 10:58:09.229479538,2026-07-12,desktop,email,returning,2026-07-12 11:21:09.229479538,2026-07-12 11:54:02.054279506,1,1,1,0,0,1.0,55.88041640818119,O0000088,55.09,completed,1,55.09,0
U000300,treatment,2026-07-05 19:02:46,2026-07-05 22:39:38.091856948,2026-07-05,mobile,email,new,2026-07-05 22:42:38.091856948,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000301,control,2026-07-12 13:50:54,2026-07-12 18:26:28.401341772,2026-07-12,desktop,paid_search,new,2026-07-12 18:29:28.401341772,2026-07-12 19:47:28.155683418,1,1,1,0,0,1.0,80.99591687321663,O0000089,110.5,completed,1,110.5,0
U000304,control,2026-07-09 16:13:20,2026-07-09 18:46:34.177330790,2026-07-09,mobile,organic,new,2026-07-09 19:05:34.177330790,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000306,treatment,2026-07-01 22:22:05,2026-07-02 00:04:01.956847610,2026-07-02,mobile,direct,returning,2026-07-02 00:20:01.956847610,2026-07-02 00:25:54.998480570,1,1,1,0,0,1.0,21.88401661813259,O0000090,94.56,completed,1,94.56,0
U000307,treatment,2026-07-10 12:46:11,2026-07-10 16:58:45.944608454,2026-07-10,desktop,paid_search,new,2026-07-10 17:07:45.944608454,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000309,control,2026-07-08 10:23:42,2026-07-08 11:55:28.933638090,2026-07-08,desktop,direct,returning,2026-07-08 12:03:28.933638090,2026-07-08 12:05:51.680088942,1,1,1,0,0,1.0,10.379100143909454,O0000091,114.05,completed,1,114.05,0
U000310,control,2026-07-09 10:56:24,2026-07-09 19:33:21.115860258,2026-07-09,mobile,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U000311,treatment,2026-07-12 23:49:22,2026-07-13 03:44:56.487238048,2026-07-13,mobile,organic,new,2026-07-13 04:05:56.487238048,,1,1,0,1,0,0.0,,,,,0,0.0,0
U000312,treatment,2026-07-06 05:31:59,2026-07-06 07:47:07.661988164,2026-07-06,mobile,organic,new,2026-07-06 07:54:07.661988164,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000314,control,2026-07-06 02:34:17,2026-07-06 05:31:13.883846594,2026-07-06,mobile,direct,returning,2026-07-06 05:48:13.883846594,2026-07-06 06:07:20.141131640,1,1,1,0,0,1.0,36.10428348183632,O0000092,72.75,completed,1,72.75,0
U000315,treatment,2026-07-04 11:37:58,2026-07-04 12:02:16.554115102,2026-07-04,mobile,direct,returning,2026-07-04 12:12:16.554115102,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000319,treatment,2026-07-13 05:28:17,2026-07-13 08:38:29.843469884,2026-07-13,desktop,paid_search,returning,2026-07-13 08:57:29.843469884,2026-07-13 09:38:14.840656244,1,1,1,0,0,1.0,59.74996626377106,O0000093,147.97,completed,1,147.97,0
U000321,control,2026-07-12 09:46:39,2026-07-12 13:04:36.070666548,2026-07-12,mobile,direct,new,,,1,0,0,0,0,,,,,,0,0.0,0
U000322,treatment,2026-07-13 00:52:55,2026-07-13 01:43:00.733992460,2026-07-13,desktop,organic,new,2026-07-13 02:03:00.733992460,,1,1,0,0,0,1.0,,,,,0,0.0,0
U000323,treatment,2026-07-07 21:12:31,2026-07-08 02:15:56.288380384,2026-07-08,desktop,organic,new,2026-07-08 02:27:56.288380384,,1,1,0,0,1,1.0,,,,,0,0.0,0
